INFO 2025-09-15 00:25:17,761 autoreload 23184 27340 Watching for file changes with StatReloader
WARNING 2025-09-15 00:25:19,354 log 23184 14112 Not Found: /users/1555
WARNING 2025-09-15 00:25:19,355 basehttp 23184 14112 "GET /users/1555 HTTP/1.1" 404 3916
WARNING 2025-09-15 00:25:19,407 log 23184 14112 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-09-15 00:25:19,409 basehttp 23184 14112 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 10362
WARNING 2025-09-15 00:25:23,987 log 23184 22780 Not Found: /users/1555
WARNING 2025-09-15 00:25:23,988 basehttp 23184 22780 "GET /users/1555 HTTP/1.1" 404 3916
WARNING 2025-09-15 00:25:24,036 log 23184 22780 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-09-15 00:25:24,039 basehttp 23184 22780 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 10362
INFO 2025-09-22 02:16:17,001 autoreload 12956 12968 Watching for file changes with StatReloader
INFO 2025-09-22 02:16:19,106 basehttp 12956 28380 "GET / HTTP/1.1" 302 0
INFO 2025-09-22 02:16:19,157 basehttp 12956 28380 "GET /login/?next=/ HTTP/1.1" 200 4921
INFO 2025-09-22 02:16:19,237 basehttp 12956 28380 "GET /static/main/logoamr.png HTTP/1.1" 200 38244
WARNING 2025-09-22 02:16:19,599 log 12956 3736 Not Found: /favicon.ico
WARNING 2025-09-22 02:16:19,600 basehttp 12956 3736 "GET /favicon.ico HTTP/1.1" 404 10251
INFO 2025-09-22 02:16:21,841 basehttp 12956 3736 "POST /login/ HTTP/1.1" 200 5238
INFO 2025-09-22 02:16:26,787 basehttp 12956 3736 "POST /login/ HTTP/1.1" 302 0
INFO 2025-09-22 02:16:26,828 basehttp 12956 3736 "GET / HTTP/1.1" 200 110109
INFO 2025-09-22 02:16:26,843 basehttp 12956 28464 "GET /static/main/make.js HTTP/1.1" 200 1496
